id,image_slot,author,poem_title,category,mood,stanza,source,license
S179,image_179,Thomas Hardy,THEY had long met o’ Zundays—her true love and she—,Love & Devotion,Romantic,"The lover Tim Tankens mourned heart-sick and drear
To be thus of his darling deprived:
He roamed in the dark ath’art field, mound, and mere,
And, a’most without knowing it, found himself near
The house of the tranter, and now of his Dear,
Where the lantern-light showed ’em arrived.",https://www.gutenberg.org/ebooks/3167,Public domain / CC0 dataset
S180,image_180,Thomas Hardy,"WHY didn’t you say you was promised, Rose-Ann?",Dream & Night,Romantic,"Never once did you say you was promised, Rose-Ann,
Never once did I dream it to be;
And it cuts to the heart to be treated, Rose-Ann,
As you in your scorning treat me!",https://www.gutenberg.org/ebooks/2997,Public domain / CC0 dataset
S181,image_181,W. B. Yeats,"I whispered, ""I am too young,""",Love & Devotion,Romantic,"And then, ""I am old enough,""
Wherefore I threw a penny
To find out if I might love;
""Go and love, go and love, young man,
If the lady be young and fair,""
Ah, penny, brown penny, brown penny,
I am looped in the loops of her hair.",https://www.gutenberg.org/ebooks/30488,Public domain / CC0 dataset
S182,image_182,W. B. Yeats,"I whispered, 'I am too young,'",Love & Devotion,Romantic,"And then, 'I am old enough;'
Wherefore I threw a penny
To find out if I might love.
'Go and love, go and love, young man,
If the lady be young and fair.'
Ah, penny, brown penny, brown penny,
I am looped in the loops of her hair.",https://www.gutenberg.org/ebooks/36865,Public domain / CC0 dataset
S183,image_183,W. B. Yeats,We sat together at one summer's end,Dream & Night,Romantic,"We sat grown quiet at the name of love.
We saw the last embers of daylight die
And in the trembling blue-green of the sky
A moon, worn as if it had been a shell
Washed by time's waters as they rose and fell
About the stars and broke in days and years.",https://www.gutenberg.org/ebooks/30652,Public domain / CC0 dataset
S184,image_184,Walt Whitman,,Beauty & Nature,Romantic,"3
In the dooryard fronting an old farm-house near the white-wash’d palings,
Stands the lilac-bush tall-growing with heart-shaped leaves of rich green,
With many a pointed blossom rising delicate, with the perfume strong I love,
With every leaf a miracle--and from this bush in the dooryard,
With delicate-color’d blossoms and heart-shaped leaves of rich green,
A sprig with its flower I break.",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S185,image_185,Walt Whitman,,Love & Devotion,Romantic,"A festival song,
The duet of the bridegroom and the bride, a marriage-march,
With lips of love, and hearts of lovers fill’d to the brim with love,
The red-flush’d cheeks and perfumes, the cortege swarming full of
friendly faces young and old,
To flutes’ clear notes and sounding harps’ cantabile.",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S186,image_186,Walt Whitman,,Love & Separation,Romantic,"To crossing swords and gray hairs bared to heaven,
The clear electric base and baritone of the world,
The trombone duo, Libertad forever!
From Spanish chestnut trees’ dense shade,
By old and heavy convent walls a wailing song,
Song of lost love, the torch of youth and life quench’d in despair,
Song of the dying swan, Fernando’s heart is breaking.",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S187,image_187,Walt Whitman,Behold This Swarthy Face,Love & Separation,Romantic,"Behold this swarthy face, these gray eyes,
This beard, the white wool unclipt upon my neck,
My brown hands and the silent manner of me without charm;
Yet comes one a Manhattanese and ever at parting kisses me lightly
on the lips with robust love,
And I on the crossing of the street or on the ship’s deck give a
kiss in return,
We observe that salute of American comrades land and sea,
We are those two natural and nonchalant persons.",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S188,image_188,Walt Whitman,By Blue Ontario’s Shore,Love & Devotion,Romantic,"Underneath all is the Expression of love for men and women,
(I swear I have seen enough of mean and impotent modes of expressing
love for men and women,
After this day I take my own modes of expressing love for men and
women.) in myself,",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S189,image_189,Walt Whitman,Fast Anchor’d Eternal O Love!,Love & Separation,Romantic,"Fast-anchor’d eternal O love! O woman I love!
O bride! O wife! more resistless than I can tell, the thought of you!
Then separate, as disembodied or another born,
Ethereal, the last athletic reality, my consolation,
I ascend, I float in the regions of your love O man,
O sharer of my roving life.",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S190,image_190,Walt Whitman,I Dream’d in a Dream,Dream & Night,Romantic,"I dream’d in a dream I saw a city invincible to the attacks of the
whole of the rest of the earth,
I dream’d that was the new city of Friends,
Nothing was greater there than the quality of robust love, it led the rest,
It was seen every hour in the actions of the men of that city,
And in all their looks and words.",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S191,image_191,Walt Whitman,I Sing the Body Electric,Tender Reflection,Romantic,"Was it doubted that those who corrupt their own bodies conceal themselves?
And if those who defile the living are as bad as they who defile the dead?
And if the body does not do fully as much as the soul?
And if the body were not the soul, what is the soul?",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S192,image_192,Walt Whitman,I Sing the Body Electric,Tender Reflection,Romantic,"There is something in staying close to men and women and looking
on them, and in the contact and odor of them, that pleases the soul well,
All things please the soul, but these please the soul well.",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S193,image_193,Walt Whitman,O Captain! My Captain!,Love & Devotion,Romantic,"O Captain! my Captain! our fearful trip is done,
The ship has weather’d every rack, the prize we sought is won,
The port is near, the bells I hear, the people all exulting,
While follow eyes the steady keel, the vessel grim and daring;
But O heart! heart! heart!
O the bleeding drops of red,
Where on the deck my Captain lies,
Fallen cold and dead.",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S194,image_194,Walt Whitman,One Hour to Madness and Joy,Love & Separation,Romantic,"O something unprov’d! something in a trance!
To escape utterly from others’ anchors and holds!
To drive free! to love free! to dash reckless and dangerous!
To court destruction with taunts, with invitations!
To ascend, to leap to the heavens of the love indicated to me!
To rise thither with my inebriate soul!
To be lost if it must be so!
To feed the remainder of life with one hour of fulness and freedom!
With one brief hour of madness and joy.",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S195,image_195,Walt Whitman,Out of the Cradle Endlessly Rocking,Dream & Night,Romantic,"Shake out carols!
Solitary here, the night’s carols!
Carols of lonesome love! death’s carols!
Carols under that lagging, yellow, waning moon!
O under that moon where she droops almost down into the sea!
O reckless despairing carols.",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S196,image_196,Walt Whitman,Out of the Cradle Endlessly Rocking,Love & Separation,Romantic,"O you singer solitary, singing by yourself, projecting me,
O solitary me listening, never more shall I cease perpetuating you,
Never more shall I escape, never more the reverberations,
Never more the cries of unsatisfied love be absent from me,
Never again leave me to be the peaceful child I was before what
there in the night,
By the sea under the yellow and sagging moon,
The messenger there arous’d, the fire, the sweet hell within,
The unknown want, the destiny of me.",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S197,image_197,Walt Whitman,Song at Sunset,Tender Reflection,Romantic,"Open mouth of my soul uttering gladness,
Eyes of my soul seeing perfection,
Natural life of me faithfully praising things,
Corroborating forever the triumph of things.",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S198,image_198,William Blake,I dreamt a dream!  What can it mean?,Love & Separation,Romantic,"And I wept both night and day,
And he wiped my tears away;
And I wept both day and night,
And hid from him my heart’s delight.",https://www.gutenberg.org/ebooks/1934,Public domain / CC0 dataset
S199,image_199,William Wordsworth,,Love & Separation,Romantic,"Can I forget that miserable hour,
When from the last hill-top, my sire surveyed,
Peering above the trees, the steeple tower,
That on his marriage-day sweet music made?
Till then he hoped his bones might there be laid,
Close by my mother in their native bowers:
Bidding me trust in God, he stood and prayed,--
I could not pray:--through tears that fell in showers,
Glimmer’d our dear-loved home, alas! no longer ours!",https://www.gutenberg.org/ebooks/9622,Public domain / CC0 dataset
S200,image_200,William Wordsworth,,Love & Devotion,Romantic,"There was a youth whom I had loved so long,
That when I loved him not I cannot say.
’Mid the green mountains many and many a song
We two had sung, like little birds in May.
When we began to tire of childish play
We seemed still more and more to prize each other:
We talked of marriage and our marriage day;
And I in truth did love him like a brother,
For never could I hope to meet with such another.",https://www.gutenberg.org/ebooks/9622,Public domain / CC0 dataset
S201,image_201,William Wordsworth,,Love & Devotion,Romantic,"Love, now an universal birth.
From heart to heart is stealing,
From earth to man, from man to earth,
--It is the hour of feeling.",https://www.gutenberg.org/ebooks/9622,Public domain / CC0 dataset
S202,image_202,Christina Rossetti,BRIDE,Dream & Night,Romantic,"One moment, one more word,
While my heart beats still,
While my breath is stirred                                         40
By my fainting will.
O friend forsake me not,
Forget not as I forgot:
But keep thy heart for me,
Keep thy faith true and bright;
Through the lone cold winter night
Perhaps I may come to thee.",https://www.gutenberg.org/ebooks/16950,Public domain / CC0 dataset
S203,image_203,Christina Rossetti,In my Autumn garden I was fain,Beauty & Nature,Romantic,"Broad-faced asters by my garden walk,
You are but coarse compared with roses:
More choice, more dear that rosebud which uncloses
Faint-scented, pinched, upon its stalk,
That least and last which cold winds balk;
A rose it is though least and last of all,
A rose to me though at the fall.",https://www.gutenberg.org/ebooks/19188,Public domain / CC0 dataset
S204,image_204,Christina Rossetti,Like flowers sequestered from the sun,Love & Devotion,Romantic,"Fair image of her own fair youth,
As beautiful and as serene,
With almost such another love
As her own love has been.",https://www.gutenberg.org/ebooks/19188,Public domain / CC0 dataset
S205,image_205,Christina Rossetti,Like flowers sequestered from the sun,Love & Devotion,Romantic,"Yet, though of world-wide charity,
And in her home most tender dove,
Her treasure and her heart are stored
In the home-land of love.",https://www.gutenberg.org/ebooks/19188,Public domain / CC0 dataset
S206,image_206,Christina Rossetti,Like flowers sequestered from the sun,Love & Devotion,Romantic,"Yet, tho' of world-wide charity,
And in her home most tender dove,
Her treasure and her heart are stored
In the home-land of love:",https://www.gutenberg.org/ebooks/16950,Public domain / CC0 dataset
S207,image_207,Christina Rossetti,"Oh fair Milly Brandon, a young maid, a fair maid!",Beauty & Nature,Romantic,"""Nay, I have another rose sprung in another garden,
Another rose which sweetens all the world for me.
Be you a tenderer mistress and be you a warier warden
Of your rose, as sweet as mine, and full as fair to see.""",https://www.gutenberg.org/ebooks/19188,Public domain / CC0 dataset
